# t,x,y,z,w,h,r
0.000000000000000000e+00 -3.932241443124307345e+00 -2.713898092592295086e+00 1.912348278128376045e+00 3.279942581904417125e+02 2.665617637765816426e+02 3.925215274214390315e-01
1.000000000000000000e+00 -1.502110481583260215e+00 -4.098837490789262183e-01 1.063273628507386803e+01 3.402649877487005483e+02 2.742985610369610754e+02 -1.684788766398581927e+01
3.000000000000000000e+00 1.599904416269848639e-01 -2.626138083618457575e+00 7.601467971136333102e-02 3.270561463445832260e+02 2.689548432050630709e+02 4.571301076920153861e+00
5.000000000000000000e+00 -2.359946681922288292e+00 3.324612506209760898e-01 8.710782978378540653e-01 3.349977714376151425e+02 2.575755868101143164e+02 -2.352119575257090311e-01
2.900000000000000000e+01 -1.021223025396751805e+00 -7.116661782674754688e-02 1.646084902193322819e+00 3.260309063013534683e+02 2.600004724337366042e+02 -2.182862384296841984e+00
3.300000000000000000e+01 -1.066922760728904684e+00 -3.559046887113448410e-02 1.343247060539333182e+00 3.301328600386844414e+02 2.528377489318142750e+02 6.104677561771389982e-01
1.000000000000000000e+02 3.442461130396649027e-01 1.422043932936895572e-01 6.869392128774259865e-02 3.262279357128051060e+02 2.588654686501126889e+02 1.637464447730933581e-01
1.010000000000000000e+02 1.068675795929310418e-01 4.520623850829793011e-01 9.176073852307138345e-01 3.212475864117598690e+02 2.605025786726752131e+02 1.858506408725275061e-01
1.090000000000000000e+02 -1.086609778658576692e-01 2.309364026149388627e-01 8.029763798202116387e-01 3.220303964451912861e+02 2.570873843816473823e+02 -1.295628638423457879e+00
1.270000000000000000e+02 1.764211684613638531e-01 3.524075220678303255e-01 1.209795752410348091e-01 3.213156142805859758e+02 2.586378794979011104e+02 -6.487459688602449370e-01
1.440000000000000000e+02 -7.183287347376804410e-02 1.761652718491718006e-01 3.280783207600042849e-03 3.209637242624141891e+02 2.572246933023424731e+02 -2.901502748379725105e-01
1.960000000000000000e+02 -1.890558351305009488e-01 2.091517268047616562e-01 6.010423116475263443e-03 3.197019665339983021e+02 2.564393604532988888e+02 3.706733109509480761e-01
2.510000000000000000e+02 -1.768581733573561798e-01 2.211192311907481389e-01 3.807690175272395589e-02 3.191283312128813918e+02 2.564360558301137871e+02 2.742102396887073912e-01
2.550000000000000000e+02 -2.149640220785087041e-01 2.629840326671050166e-01 1.611154759108829326e-01 3.187888941506453193e+02 2.573755163224194575e+02 1.026088676947233130e-01
2.710000000000000000e+02 -1.680816068348473524e-01 2.334600638489215119e-01 3.682535514219889561e-02 3.190820795126926441e+02 2.574374089675877713e+02 6.444269103435401602e-03
2.720000000000000000e+02 -1.361233775311154748e-01 2.694487646339854825e-01 3.779876332811862166e-02 3.183210902160338946e+02 2.574420393694570635e+02 2.162000945066386848e-01
2.830000000000000000e+02 -2.150454139263466846e-01 2.417112188287432739e-01 3.861637117806724501e-02 3.180509125538686703e+02 2.566380634425797211e+02 1.345021430444407473e-01
2.930000000000000000e+02 -1.260645129288935351e-01 2.566800705370745894e-01 2.393985424153049005e-02 3.179428964424278092e+02 2.576399120109541627e+02 1.744398170949807703e-01
2.960000000000000000e+02 -1.432681473564941244e-01 2.009156000192236780e-01 2.843227037537978119e-01 3.162118430904235993e+02 2.572822604645202205e+02 -2.868313780101768851e-01
2.990000000000000000e+02 -1.497225155282374820e-01 2.193118890341107796e-01 3.898215696920577359e-04 3.170869083140760267e+02 2.574991924033017199e+02 9.383038517739858420e-02
3.790000000000000000e+02 -1.347459219518024609e-01 2.201798343638291522e-01 3.706886581397110803e-01 3.162581528034800158e+02 2.562185630683234763e+02 5.299533623776193220e-02
3.810000000000000000e+02 -1.145450353143686040e-01 2.406427908937493476e-01 1.093948223088664351e-01 3.162597904272887490e+02 2.564185100576153786e+02 3.407130708065746888e-02
4.320000000000000000e+02 -1.144711268425386008e-01 2.312083183985167711e-01 4.049298301210561002e-01 3.152104233661594321e+02 2.562878020704254141e+02 -7.073990249736661351e-02
4.380000000000000000e+02 -1.190864095568783948e-01 2.232833801394806250e-01 3.143927693548314029e-01 3.152351719552755753e+02 2.562145232980164451e+02 -2.386801187967940718e-02
4.810000000000000000e+02 -1.222714658421786699e-01 2.414067970147247000e-01 1.681787327000285326e-01 3.156674741317644362e+02 2.566339094377779020e+02 -3.638293223616889671e-03
5.270000000000000000e+02 -1.237234396429710698e-01 2.333411132991952686e-01 9.270502800400048926e-02 3.159458632064023504e+02 2.567738030842538706e+02 -1.785911329958312505e-02
5.320000000000000000e+02 -1.204789605867245122e-01 2.394311475609435802e-01 5.117300329952839677e-02 3.159402682959800472e+02 2.568645698073300423e+02 -4.883220438815547883e-03
5.500000000000000000e+02 -1.247892471355227934e-01 2.351898795582557100e-01 7.524288056743298064e-03 3.161844229052132391e+02 2.569592266415384643e+02 -1.330098051866322392e-02
5.600000000000000000e+02 -1.256992918792989855e-01 2.393100932669674497e-01 5.920936124502011039e-03 3.161689622059462295e+02 2.569751029961633435e+02 -8.346433556631557144e-03
5.640000000000000000e+02 -1.230568174037008217e-01 2.387914647106886834e-01 4.136911588328929905e-03 3.161330283542079655e+02 2.570207157399881339e+02 -2.107452276341624173e-03
6.080000000000000000e+02 -1.256089205276085807e-01 2.384437959112774008e-01 5.407343783469522117e-03 3.161583639260987866e+02 2.569652778844270529e+02 -1.124681984923695845e-02
