2.011067866429901152e-02 1.883743436816354144e-03 8.680625033449222705e-02 6.452743709087371826e-02 1.683378045290384595e-02
1.961194248826290953e-02 1.703892759718383942e-03 8.255707304935394619e-02 6.081155687570571899e-02 1.686537074646515810e-02
1.966436572921725912e-02 1.710276023959844682e-03 8.270847274491985313e-02 6.059901416301727295e-02 1.698315101501679525e-02
1.961076941172899477e-02 1.703850979439869295e-03 8.255854279666102746e-02 6.210836395621299744e-02 1.687947822856378233e-02
2.026876574641816448e-02 2.288134044521605848e-03 9.566935413175660374e-02 6.116457283496856689e-02 1.490469267963290267e-02
2.014013837876396304e-02 2.042304112028492380e-03 9.038105904749907382e-02 6.017171964049339294e-02 1.571711642359913119e-02
1.960970225989558044e-02 1.704002752145050703e-03 8.255777202039152329e-02 6.207999214529991150e-02 1.687645581151558938e-02
2.009641361097620066e-02 1.899426618222899155e-03 8.716342002939918288e-02 6.350673735141754150e-02 1.663333373322828379e-02
2.014594368473773822e-02 1.922353084021388714e-03 8.769086283138995130e-02 6.320179998874664307e-02 1.652701888622243320e-02
2.013265724917030763e-02 2.098915331066875112e-03 9.162612461573006739e-02 6.230172887444496155e-02 1.541627965091540986e-02
2.011327935284118462e-02 1.883853407803115498e-03 8.680775285924401119e-02 6.452555209398269653e-02 1.683343680921767227e-02
2.017277425327829166e-02 2.179033811446795532e-03 9.336085659783700808e-02 6.246171519160270691e-02 1.510037912681089223e-02
2.017664287629512831e-02 1.953972397604031297e-03 8.840770775614149868e-02 6.331794708967208862e-02 1.626458564518484806e-02
2.010986446697425947e-02 1.899637769143591726e-03 8.716985422937685579e-02 6.170703098177909851e-02 1.667797745816917976e-02
2.013427299609438226e-02 2.121630645944616589e-03 9.212334513408830527e-02 6.249598041176795959e-02 1.530499926958212020e-02
2.019105021652906062e-02 2.219131485230563250e-03 9.421740775844311688e-02 6.360693275928497314e-02 1.497965656317062910e-02
2.021066367674437259e-02 2.240034278093827602e-03 9.465878213596572166e-02 6.396806240081787109e-02 1.494889000992288830e-02
2.013260982019993497e-02 2.063704063461235805e-03 9.085504056025733854e-02 6.176397949457168579e-02 1.561533895575384356e-02
2.012190984448356673e-02 2.054648292051153291e-03 9.065700617736290046e-02 6.173754483461380005e-02 1.563051091340922349e-02
2.014128615984701193e-02 2.008357616966160997e-03 8.962870952756157861e-02 6.267659366130828857e-02 1.590536791421987006e-02
2.016405997045491241e-02 1.980127893799588090e-03 8.899823746516478951e-02 6.292961537837982178e-02 1.606981674924617964e-02
2.018653814048081488e-02 2.204034473864802113e-03 9.389687681006388120e-02 6.252987682819366455e-02 1.503456348839371515e-02
2.016263077748097626e-02 1.992219119313576314e-03 8.926854605807675591e-02 6.102930381894111633e-02 1.601161495178154981e-02
2.013452278867168543e-02 2.081208515460564179e-03 9.123857059160250804e-02 6.308955699205398560e-02 1.550912394819159434e-02
2.015722229389266609e-02 2.154776443452910417e-03 9.283872069478146805e-02 6.044358387589454651e-02 1.516797996157698281e-02
2.015131580611542739e-02 2.145247839044017724e-03 9.263189677151181800e-02 6.041134521365165710e-02 1.520327929639564424e-02
2.019175532722195313e-02 1.950249575699114502e-03 8.832501986662817661e-02 6.180797144770622253e-02 1.631003775208594853e-02
2.019202092945604834e-02 1.950300166603857743e-03 8.832524808380150250e-02 6.177763268351554871e-02 1.631055138034864793e-02
2.017040122379391148e-02 1.972235713129377732e-03 8.881984567672313036e-02 6.184990704059600830e-02 1.611967146286619190e-02
2.013946488738465115e-02 2.081369053790305124e-03 9.124203175832751311e-02 6.182432919740676880e-02 1.551437140476974452e-02
2.015303747774000245e-02 2.000221257085377236e-03 8.944624180433576044e-02 6.092368811368942261e-02 1.596640396021697939e-02
2.021944752205763474e-02 2.250628699914658526e-03 9.488185485954063469e-02 6.375137716531753540e-02 1.493940420231970601e-02
2.013443899749069177e-02 2.033421023104275971e-03 9.018828156819698461e-02 6.218435242772102356e-02 1.575811720951530992e-02
2.025691324672171043e-02 2.277441881029074189e-03 9.544434117867971190e-02 6.127443537116050720e-02 1.490624525841421910e-02
2.019286200319734409e-02 2.204186246588080156e-03 9.389925925145260754e-02 6.057821214199066162e-02 1.503406988111727349e-02
2.015511328567670332e-02 2.016958070260643776e-03 8.982252075927973922e-02 6.074469164013862610e-02 1.588770403004635678e-02
1.963671938238627235e-02 1.705925206410885409e-03 8.260712547966153618e-02 6.201381236314773560e-02 1.685478586271993429e-02
2.013640571879553309e-02 2.135593734822749390e-03 9.242310045811072405e-02 6.239499896764755249e-02 1.523167636602373864e-02
2.015735035211267678e-02 2.154636830879741449e-03 9.283817150266016061e-02 6.031096354126930237e-02 1.516870834964839654e-02
2.021593619728427951e-02 2.245396913997110833e-03 9.477193555131127600e-02 6.384583562612533569e-02 1.495181161122377533e-02
2.013340820786789845e-02 2.130909696553107135e-03 9.232173611788670187e-02 6.243966892361640930e-02 1.524967027731233271e-02
1.964231916282175791e-02 1.706017577844443078e-03 8.260996269419572380e-02 6.190954893827438354e-02 1.686193138725478047e-02
2.022913093684231695e-02 2.256101262748888558e-03 9.499618214079499912e-02 6.214198097586631775e-02 1.492961825204508486e-02
2.024661167435648501e-02 2.266784686535683324e-03 9.522171451676972320e-02 6.139516830444335938e-02 1.490778931568786936e-02
2.014119604480330353e-02 2.025204387243018100e-03 9.000253934638260955e-02 6.094915419816970825e-02 1.581031301650226428e-02
2.020090279464141145e-02 2.234903674923127692e-03 9.454818964008812610e-02 6.305541843175888062e-02 1.496057274348711053e-02
2.013689581815606214e-02 2.037771840912583343e-03 9.028489249158294649e-02 6.019922718405723572e-02 1.573033597336198630e-02
2.018034391694997418e-02 1.980380848308260777e-03 8.900394841150331693e-02 6.145777553319931030e-02 1.608874028039963822e-02
2.014125295956775002e-02 2.024951432734345413e-03 9.000015915040432413e-02 6.050659343600273132e-02 1.580111666423628103e-02
2.017016249797636343e-02 1.972244491762531471e-03 8.881976112815750946e-02 6.185663118958473206e-02 1.611953536080990013e-02
