3.487359364125069305e+02 -5.986396483298143778e+01
3.487911012469776892e+02 -5.966262106044003133e+01
3.488350560387248720e+02 -5.802294540370758114e+01
3.488003009600369069e+02 -5.735159127480577013e+01
3.487734347274944753e+02 -5.956187908413098597e+01
3.487792152550225069e+02 -5.807406873664850622e+01
3.488003009600369069e+02 -5.735258032787653093e+01
3.487197117253594456e+02 -5.941067726664542192e+01
3.487996187793281138e+02 -5.807406873664850622e+01
3.488032543815051554e+02 -5.746746908938324339e+01
3.487995211399634172e+02 -5.807406873664850622e+01
3.487911012469776892e+02 -5.966262106044003133e+01
3.487792152550225069e+02 -5.807406873664850622e+01
3.487019563446051507e+02 -5.965864721623803035e+01
3.487995215745450537e+02 -5.735258032787653093e+01
3.487197117253594456e+02 -5.941067726664542192e+01
3.487726661137102724e+02 -5.935169005003898945e+01
3.487490805818309809e+02 -5.734442885656849853e+01
3.489519749729344085e+02 -5.719613121182842264e+01
3.487995215745450537e+02 -5.735253919459189120e+01
3.487019563446051507e+02 -5.967125152341502314e+01
3.489519749729344085e+02 -5.719613121182842264e+01
