3.555964920268738644e-02 5.605240080100382105e-03 1.497355664718385548e-01 3.613707125186920166e-01 4.405438937906558383e-02
3.383052490590092443e-02 3.435084025797618956e-03 1.172188941947711061e-01 4.294174313545227051e-01 5.182011284277998620e-02
3.589590795491338915e-02 3.073679853855038058e-03 1.108820267452209490e-01 3.980765044689178467e-01 6.059402867579544161e-02
3.637340701898170853e-02 5.486562177253129224e-03 1.481422654337225808e-01 3.323958814144134521e-01 4.522076976378114344e-02
3.661405845272786008e-02 5.370101928407089442e-03 1.465613297706001295e-01 3.555363416671752930e-01 4.518409231531744785e-02
3.557792516593815541e-02 5.556883526469436063e-03 1.490885444557938644e-01 3.552920520305633545e-01 4.326338912814692295e-02
3.419049181945119087e-02 3.404961442347920197e-03 1.167048926714295692e-01 4.294649064540863037e-01 5.287934313768827277e-02
3.408785236563056237e-02 3.471184940609883807e-03 1.178359859948308330e-01 4.160164594650268555e-01 5.143844189559859670e-02
3.496040945746316936e-02 3.785139662509096059e-03 1.230470234601161172e-01 3.896640241146087646e-01 5.087088756608670881e-02
3.563483993038692177e-02 3.083789387475721622e-03 1.110642842388002427e-01 4.050269424915313721e-01 5.887437201017620136e-02
3.528357465193459469e-02 4.367187952245665805e-03 1.321688689761731650e-01 3.799968957901000977e-01 4.928036522562562194e-02
3.645680928241865071e-02 4.793964331566480386e-03 1.384772662174766078e-01 3.701963126659393311e-01 4.796167920771310378e-02
3.435694537194430853e-02 3.345647910449778273e-03 1.156833699020727441e-01 3.919773697853088379e-01 5.118714983394734297e-02
3.452609288995467374e-02 3.544360393079371008e-03 1.190698894283514636e-01 3.932355642318725586e-01 5.101239263820450676e-02
3.599815216731423045e-02 4.963797998804475586e-03 1.409089723134337446e-01 3.633724153041839600e-01 4.688463505927703556e-02
3.539307233487129500e-02 4.474744202917546598e-03 1.337879455950151120e-01 3.834276497364044189e-01 4.900367459074961296e-02
3.657463549255302038e-02 5.342420329936148349e-03 1.461848254774569256e-01 3.567595481872558594e-01 4.577948901099432311e-02
3.524997596932167437e-02 3.122664177029610411e-03 1.117615914834115542e-01 4.015175402164459229e-01 5.694277034444994445e-02
3.463629568358426308e-02 3.259634747217465822e-03 1.141875901802543031e-01 3.909573554992675781e-01 5.202188967785376095e-02
3.558314551461064928e-02 3.164654630473051622e-03 1.125113367093435596e-01 3.952624201774597168e-01 5.944146148283013797e-02
3.552606949166262074e-02 3.090113250569181957e-03 1.111783807311682998e-01 3.989621400833129883e-01 5.793414815347386337e-02
3.553598530840213626e-02 5.158370618464080959e-03 1.436437528362206062e-01 3.491181433200836182e-01 4.663847165705520270e-02
3.397417460943823880e-02 3.443642492946041855e-03 1.173661975318862211e-01 4.249848425388336182e-01 5.179447958510691175e-02
3.580452181479682611e-02 5.055924036350023520e-03 1.422116523245701147e-01 3.461638689041137695e-01 4.749506226707178591e-02
3.623165447425934910e-02 5.217620959674706960e-03 1.444664404882720909e-01 3.427065908908843994e-01 4.607901113065543397e-02
3.504346390845070741e-02 4.222278597512507670e-03 1.299595080815268977e-01 3.665957450866699219e-01 4.973980097251190502e-02
3.492713961571151243e-02 4.060952712677312615e-03 1.274515371054707746e-01 3.747601211071014404e-01 4.999348236636436127e-02
3.488850713837623324e-02 3.205966422441419716e-03 1.132406579209177533e-01 4.006919264793395996e-01 5.450483695903002301e-02
3.482911974360530794e-02 3.216337557914672463e-03 1.134243175167582024e-01 3.984505534172058105e-01 5.397493624063554041e-02
3.641203949631698078e-02 4.884370278350591565e-03 1.397764645181285015e-01 3.676455616950988770e-01 4.741242983699400781e-02
3.597099117694673581e-02 4.700796953792996113e-03 1.371252892210086671e-01 3.637667894363403320e-01 4.820898914962268300e-02
3.566325304557228099e-02 5.550939335273119557e-03 1.490104982778499287e-01 3.365383148193359375e-01 4.442541309825043250e-02
3.606029992816092017e-02 4.603156501810090617e-03 1.356940138428654463e-01 3.665917217731475830e-01 4.831671571220280681e-02
3.467642691638335439e-02 3.253977191046975026e-03 1.140881754579877727e-01 3.968085050582885742e-01 5.286088841772101921e-02
3.564740228367330177e-02 5.467826820881427352e-03 1.478911445613677045e-01 3.520691394805908203e-01 4.472971639209261108e-02
3.503697878723490561e-02 3.891726136296291827e-03 1.247678441017014001e-01 3.936086893081665039e-01 5.057509370842627749e-02
3.530588523959850983e-02 3.925267906144003227e-03 1.253040546304378389e-01 3.766946792602539062e-01 5.045761811380328199e-02
3.607959719524040515e-02 4.641605591710118439e-03 1.362596135566499223e-01 3.657240569591522217e-01 4.816279597620132247e-02
3.395677450117370877e-02 3.498402848986448266e-03 1.182945740877427293e-01 4.270886778831481934e-01 5.162168723039539664e-02
3.508793963493605367e-02 4.257245423098299231e-03 1.304944181922530755e-01 3.716589808464050293e-01 4.968496096153945940e-02
3.575800664258539652e-02 4.513336582931071206e-03 1.343629047005300003e-01 3.784613609313964844e-01 4.942302944114979057e-02
3.426047800813501742e-02 3.389257270342282968e-03 1.164358431891341777e-01 4.290066957473754883e-01 5.327701907191434438e-02
3.575068993342237628e-02 5.054254536493330008e-03 1.421867870000642908e-01 3.516594469547271729e-01 4.736464537689938359e-02
3.621716650477577876e-02 5.179226772180411942e-03 1.439333026447578434e-01 3.437099754810333252e-01 4.617150747587239756e-02
3.426896463190060027e-02 3.654412780224935986e-03 1.209027276130574258e-01 3.932276368141174316e-01 5.065965368911107269e-02
3.622211176542010358e-02 5.279253393156713159e-03 1.453180363343447301e-01 3.388156294822692871e-01 4.580838821063171196e-02
3.579817898049214575e-02 3.977802290949961073e-03 1.261399523903508901e-01 3.689950704574584961e-01 5.100050682888596087e-02
3.493834550044520176e-02 3.677423063785101309e-03 1.212834148586982713e-01 3.931075632572174072e-01 5.091182546257894126e-02
3.511059171118666167e-02 3.137516928317762854e-03 1.120285766058534555e-01 3.995168507099151611e-01 5.621173140243779232e-02
3.487627678788246532e-02 4.059101879725302009e-03 1.274226314689915485e-01 3.747939169406890869e-01 5.000766907424120111e-02
