,cx,cy,MAE,DZNCC,RMSE,MAPE,DSSIM,ZNCC,SSIM,Optimiser
0,349.2658455930428,-58.501957448930874,0.035559649202687386,0.005605240080100382,0.14973556647183855,0.361370712518692,0.044054389379065584,0.9887895198397992,0.9118912212418688,NSGA2
1,348.8940176305642,-59.512546890435935,0.033830524905900924,0.003435084025797619,0.1172188941947711,0.4294174313545227,0.051820112842779986,0.9931298319484048,0.89635977431444,NSGA2
2,349.64672918727473,-59.83171680505263,0.03589590795491339,0.003073679853855038,0.11088202674522095,0.39807650446891785,0.06059402867579544,0.9938526402922899,0.8788119426484091,NSGA2
3,348.73423328093986,-58.614712475315564,0.03637340701898171,0.005486562177253129,0.14814226543372258,0.33239588141441345,0.04522076976378114,0.9890268756454937,0.9095584604724377,NSGA2
4,349.6456070438034,-58.57598072199232,0.03661405845272786,0.0053701019284070894,0.14656132977060013,0.3555363416671753,0.04518409231531745,0.9892597961431858,0.9096318153693651,NSGA2
5,349.4500016696449,-58.5044537567623,0.035577925165938155,0.005556883526469436,0.14908854445579386,0.35529205203056335,0.04326338912814692,0.9888862329470611,0.9134732217437062,NSGA2
6,348.8741057191887,-59.54844954001442,0.03419049181945119,0.00340496144234792,0.11670489267142957,0.4294649064540863,0.05287934313768827,0.9931900771153042,0.8942413137246235,NSGA2
7,348.8340617868889,-59.49170807520988,0.03408785236563056,0.003471184940609884,0.11783598599483083,0.41601645946502686,0.0514384418955986,0.9930576301187802,0.8971231162088028,NSGA2
8,349.5409672644077,-59.25708709500244,0.03496040945746317,0.003785139662509096,0.12304702346011612,0.38966402411460876,0.05087088756608671,0.9924297206749818,0.8982582248678266,NSGA2
9,349.63351134231084,-59.77263829720248,0.03563483993038692,0.0030837893874757216,0.11106428423880024,0.40502694249153137,0.0588743720101762,0.9938324212250486,0.8822512559796476,NSGA2
10,349.44857915332904,-59.04309859165577,0.035283574651934595,0.004367187952245666,0.13216886897617316,0.3799968957901001,0.04928036522562562,0.9912656240955087,0.9014392695487488,NSGA2
11,349.6530810339501,-58.8267592277295,0.03645680928241865,0.00479396433156648,0.1384772662174766,0.37019631266593933,0.047961679207713104,0.990412071336867,0.9040766415845738,NSGA2
12,349.5784337882661,-59.4845567301502,0.03435694537194431,0.0033456479104497783,0.11568336990207274,0.39197736978530884,0.05118714983394734,0.9933087041791004,0.8976257003321053,NSGA2
13,349.53847676409123,-59.382249943783144,0.034526092889954674,0.003544360393079371,0.11906988942835146,0.39323556423187256,0.05101239263820451,0.9929112792138413,0.897975214723591,NSGA2
14,349.53875886143544,-58.79715074814235,0.03599815216731423,0.004963797998804476,0.14090897231343374,0.36337241530418396,0.046884635059277036,0.990072404002391,0.9062307298814459,NSGA2
15,349.4495598160209,-59.00164058591082,0.035393072334871295,0.004474744202917547,0.1337879455950151,0.3834276497364044,0.04900367459074961,0.9910505115941649,0.9019926508185008,NSGA2
16,349.6456070438034,-58.61770503076308,0.03657463549255302,0.005342420329936148,0.14618482547745693,0.35675954818725586,0.04577948901099432,0.9893151593401277,0.9084410219780114,NSGA2
17,349.6017842586501,-59.71177486502576,0.035249975969321674,0.0031226641770296104,0.11176159148341155,0.4015175402164459,0.056942770344449944,0.9937546716459408,0.8861144593111001,NSGA2
18,349.6456070438034,-59.5169527706831,0.03463629568358426,0.003259634747217466,0.1141875901802543,0.3909573554992676,0.05202188967785376,0.9934807305055651,0.8959562206442925,NSGA2
19,349.5451795014542,-59.79475269497113,0.03558314551461065,0.0031646546304730516,0.11251133670934356,0.3952624201774597,0.05944146148283014,0.9936706907390539,0.8811170770343397,NSGA2
20,349.646387965033,-59.733594205091244,0.03552606949166262,0.003090113250569182,0.1111783807311683,0.398962140083313,0.05793414815347386,0.9938197734988616,0.8841317036930523,NSGA2
21,348.8968287743519,-58.75746697996903,0.035535985308402136,0.005158370618464081,0.1436437528362206,0.3491181433200836,0.0466384716570552,0.9896832587630718,0.9067230566858896,NSGA2
22,348.8699947943942,-59.512546890435935,0.03397417460943824,0.003443642492946042,0.11736619753188622,0.4249848425388336,0.05179447958510691,0.9931127150141079,0.8964110408297862,NSGA2
23,348.97326530352484,-58.79711027502631,0.035804521814796826,0.0050559240363500235,0.14221165232457011,0.34616386890411377,0.047495062267071786,0.9898881519273,0.9050098754658564,NSGA2
24,348.724751729797,-58.725814845891726,0.03623165447425935,0.005217620959674707,0.1444664404882721,0.3427065908908844,0.046079011130655434,0.9895647580806506,0.9078419777386891,NSGA2
25,349.4339594594354,-59.09845149889435,0.03504346390845071,0.004222278597512508,0.1299595080815269,0.3665957450866699,0.049739800972511905,0.991555442804975,0.9005203980549762,NSGA2
26,349.4603709877715,-59.16900844258078,0.03492713961571151,0.004060952712677313,0.12745153710547077,0.37476012110710144,0.04999348236636436,0.9918780945746454,0.9000130352672713,NSGA2
27,349.59013843776575,-59.602256608648254,0.03488850713837623,0.0032059664224414197,0.11324065792091775,0.4006919264793396,0.05450483695903002,0.9935880671551172,0.89099032608194,NSGA2
28,349.5907992751211,-59.587441645011914,0.03482911974360531,0.0032163375579146725,0.1134243175167582,0.3984505534172058,0.05397493624063554,0.9935673248841707,0.8920501275187289,NSGA2
29,349.64672918727473,-58.79180529271505,0.03641203949631698,0.0048843702783505916,0.1397764645181285,0.3676455616950989,0.04741242983699401,0.9902312594432988,0.905175140326012,NSGA2
30,349.54511649980077,-58.885540614261615,0.035970991176946736,0.004700796953792996,0.13712528922100867,0.36376678943634033,0.04820898914962268,0.990598406092414,0.9035820217007546,NSGA2
31,348.9148778575481,-58.551499878093466,0.03566325304557228,0.0055509393352731196,0.14901049827784993,0.33653831481933594,0.04442541309825043,0.9888981213294538,0.9111491738034991,NSGA2
32,349.6020522356739,-58.898501735191815,0.03606029992816092,0.004603156501810091,0.13569401384286545,0.3665917217731476,0.04831671571220281,0.9907936869963798,0.9033665685755944,NSGA2
33,349.5911576658644,-59.55362959521498,0.034676426916383354,0.003253977191046975,0.11408817545798777,0.3968085050582886,0.05286088841772102,0.993492045617906,0.894278223164558,NSGA2
34,349.4535895825113,-58.63591247025128,0.0356474022836733,0.005467826820881427,0.1478911445613677,0.3520691394805908,0.04472971639209261,0.9890643463582371,0.9105405672158148,NSGA2
35,348.7633836040557,-59.234575587920546,0.035036978787234906,0.003891726136296292,0.1247678441017014,0.3936086893081665,0.05057509370842628,0.9922165477274074,0.8988498125831474,NSGA2
36,349.5906594059429,-59.16900844258078,0.03530588523959851,0.003925267906144003,0.12530405463043784,0.3766946792602539,0.05045761811380328,0.992149464187712,0.8990847637723934,NSGA2
37,349.6020522356739,-58.885540614261615,0.036079597195240405,0.0046416055917101184,0.13625961355664992,0.3657240569591522,0.04816279597620132,0.9907167888165798,0.9036744080475974,NSGA2
38,348.9274979887965,-59.4711471099757,0.03395677450117371,0.0034984028489864483,0.11829457408774273,0.4270886778831482,0.0516216872303954,0.9930031943020271,0.8967566255392092,NSGA2
39,349.4339594594354,-59.086914314655246,0.035087939634936054,0.004257245423098299,0.13049441819225308,0.37165898084640503,0.04968496096153946,0.9914855091538034,0.9006300780769211,NSGA2
40,348.79924169090344,-58.98769735722196,0.035758006642585397,0.004513336582931071,0.13436290470053,0.3784613609313965,0.04942302944114979,0.9909733268341379,0.9011539411177004,NSGA2
41,348.87280593818195,-59.560402473173866,0.03426047800813502,0.003389257270342283,0.11643584318913418,0.4290066957473755,0.053277019071914344,0.9932214854593154,0.8934459618561713,NSGA2
42,348.95745773116636,-58.79715141694557,0.035750689933422376,0.00505425453649333,0.1421867870000643,0.3516594469547272,0.047364645376899384,0.9898914909270133,0.9052707092462012,NSGA2
43,348.724751729797,-58.738088368187796,0.03621716650477578,0.005179226772180412,0.14393330264475784,0.3437099754810333,0.0461715074758724,0.9896415464556392,0.9076569850482552,NSGA2
44,349.4540677780949,-59.361773413897666,0.0342689646319006,0.003654412780224936,0.12090272761305743,0.39322763681411743,0.05065965368911107,0.9926911744395501,0.8986806926217779,NSGA2
45,348.73423328093986,-58.70009494496519,0.036222111765420104,0.005279253393156713,0.14531803633434473,0.3388156294822693,0.04580838821063171,0.9894414932136866,0.9083832235787366,NSGA2
46,349.65677029469316,-59.13194155905036,0.035798178980492146,0.003977802290949961,0.1261399523903509,0.3689950704574585,0.05100050682888596,0.9920443954181001,0.8979989863422281,NSGA2
47,349.5907992751211,-59.28098694323968,0.0349383455004452,0.0036774230637851013,0.12128341485869827,0.3931075632572174,0.05091182546257894,0.9926451538724298,0.8981763490748421,NSGA2
48,349.5934620395752,-59.68475596768513,0.03511059171118666,0.003137516928317763,0.11202857660585346,0.39951685070991516,0.05621173140243779,0.9937249661433645,0.8875765371951244,NSGA2
49,349.4516692320768,-59.16900844258078,0.034876276787882465,0.004059101879725302,0.12742263146899155,0.3747939169406891,0.0500076690742412,0.9918817962405494,0.8999846618515176,NSGA2
