,Optimiser,Optimiser_code,sample_rotation_angle1,sample_rotation_angle2,src_pos_x,src_pos_y,src_pos_z,det_pos_x,det_pos_y,det_pos_z,DZNCC,MAE,RMSE,DSSIM,MAPE,ZNCC,SSIM
90,NSGA-II,2,14.959577641043966,-7.837614137419251,15.361067835708834,-12.01371038957728,131.1324344142834,-0.9501494007199396,-30.216669614211725,-15.42628332960798,0.2363208900845284,0.7440844505735621,0.9722569415222047,0.35449499868416345,0.13767117703859882,0.5273582198309432,0.2910100026316731
91,NSGA-II,2,-14.583095244283546,-8.363167411580257,-15.248363240219598,-24.899000464703803,131.41735829832598,6.661959451126534,-19.806614336106367,-27.31079665184464,0.3212686343534103,0.9123001091976551,1.1336112814424706,0.45720927712996795,0.1089295841826489,0.3574627312931794,0.0855814457400641
92,NSGA-II,2,-8.195505612928034,8.158925160875317,-11.857763081678128,-43.873948982568365,141.55886713399076,-0.0861722173024799,-31.651184577980903,-5.712447174582837,0.1932752359018104,0.7007286773578127,0.8792615899760663,0.3510818994809136,0.20329357335102907,0.6134495281963792,0.29783620103817277
93,NSGA-II,2,-13.709855279721863,13.923453884368545,-9.383595563418462,-28.55598283673976,142.3225578305951,0.10605490967724063,-30.98245560475944,-6.7480553386217785,0.18892224100660832,0.7033677351594751,0.8693037236929524,0.3552206231105804,0.16004019929403782,0.6221555179867834,0.2895587537788392
94,NSGA-II,2,14.89432562292383,-1.657306369720085,7.906032910450746,-10.825051201125317,130.8187458381518,0.10268337739899844,-30.726751445558296,-26.41781736417665,0.20413119190487394,0.6892712813113362,0.9036176003263198,0.3096520655444412,0.15176016121351152,0.5917376161902521,0.3806958689111176
95,NSGA-II,2,14.959577641043966,-5.959802150756418,11.792094438885268,-10.777373231134575,133.76214851221772,-1.0718188668953739,-30.172380349016574,-16.03630045647362,0.2411824526437662,0.7421505765635424,0.9822066027954941,0.3457026004202753,0.13617578066431069,0.5176350947124676,0.30859479915944943
96,NSGA-II,2,13.594835508431526,-6.082666822348368,11.846109636753361,-10.60029977476892,131.20409360302256,-0.977835752469888,-30.402418810690687,-15.395693267484187,0.2414744545775901,0.7437079289402921,0.9828010064658871,0.3447878156836609,0.13349320432079634,0.5170510908448198,0.3104243686326782
97,NSGA-II,2,14.778496319425903,-0.1229188492168537,7.556636521914387,-11.117487892294537,130.95524996532015,0.33089248235835167,-30.318080163086357,-26.605012299025155,0.2144600153139528,0.7043751597335334,0.9261965564910135,0.3170459825320987,0.14940440305987077,0.5710799693720944,0.3659080349358026
98,NSGA-II,2,14.995741467067125,-8.091658805926032,11.90654052102078,-10.94767026975518,130.96226816137948,-0.9596837653941998,-30.171355027444392,-16.079604333882866,0.23668808346882553,0.7383362837938854,0.9730119906122954,0.3483718719428327,0.1357411906103639,0.526623833062349,0.3032562561143346
99,NSGA-II,2,-14.377189557162955,-9.175447942991442,-15.232686630179531,-24.557623117008248,132.30937217465546,6.6605310999624745,-18.903388402648496,-27.31079665184464,0.3131581162048267,0.8950422220141097,1.1192106436320675,0.4524963488401575,0.11185221944536479,0.3736837675903466,0.09500730231968502
100,NSGA-II,2,-6.046599067834051,10.364090482066704,-13.341699088644464,-40.69373179071549,161.2866560889899,-0.08417240478114225,-30.726650072754328,-5.45003887507614,0.2005523384717703,0.7159734830556026,0.8956614058264889,0.35984534427807774,0.12127406007225307,0.5988953230564594,0.2803093114438445
101,NSGA-II,2,-6.476211967994081,10.561239576817924,-16.794171217344363,-34.734537007703146,164.33414786311604,0.1567007844295319,-31.412368995218536,-6.394305092995785,0.19693802443331276,0.7094661102639582,0.8875539970803183,0.36022367365653385,0.13171770130133817,0.6061239511333745,0.2795526526869323
102,NSGA-II,2,-12.901088172516543,11.996484747696863,-11.86339210614576,-29.359611386461086,141.2994181302158,-0.06607653608533326,-31.715422611433965,-3.425128314243489,0.18617433106099218,0.6966858247949445,0.8629584719115796,0.3525017871283004,0.1964063006494662,0.6276513378780156,0.29499642574339924
103,NSGA-II,2,-14.612973020151655,-8.363167411580257,-14.834142244223314,-22.290220419532425,131.41735829832598,6.6605310999624745,-18.896588886686914,-27.31079665184464,0.3111726651976092,0.8910102415229497,1.1156570533951895,0.4551180384932656,0.11372529635557656,0.37765466960478156,0.0897639230134688
104,NSGA-II,2,-8.335741171682136,14.881399277105611,-18.886518951390176,-40.380375892493205,150.92376694199731,4.55770265747279,-29.55192986930983,-33.332565025758996,0.1909001089332455,0.7002774795558755,0.8738423403183099,0.3470241394523641,0.23765890110981602,0.618199782133509,0.3059517210952718
105,NSGA-II,2,-5.41802346326279,11.527294962860399,-6.904796777910336,-37.83702784339849,141.00754161973487,-0.23969807792996173,-30.764232148372862,-5.209145270797249,0.19948100812966418,0.7170470762667175,0.8932659360563671,0.35999615447813366,0.11922798537830388,0.6010379837406716,0.2800076910437327
106,NSGA-II,2,-13.848811900924709,-9.196085410653822,-14.852166986264987,-26.291656151246926,131.39221506505885,6.660666093207666,-20.64174420909507,-27.267537628636468,0.3341389728857793,0.9325800475009098,1.1560951048867547,0.4561810822869314,0.10874328879996342,0.33172205422844137,0.08763783542613723
107,NSGA-II,2,-12.032531863676978,13.481393816105118,-17.13245751772706,-27.55053502841833,157.73006097627035,1.8839805740681765,-31.440769668584203,-14.092797522157632,0.1881564165545057,0.7012894204703572,0.8675400084249851,0.35416066929938295,0.19107658820481854,0.6236871668909886,0.2916786614012341
108,NSGA-II,2,13.83806940852426,-5.959802150756418,11.792094438885268,-10.604109481052447,133.76214851221772,-1.0718188668953739,-30.172380349016574,-15.809205690641257,0.24467790716010712,0.7474317153605978,0.9892985538453132,0.3445467427565033,0.13482953977732895,0.5106441856797858,0.31090651448699336
109,NSGA-II,2,14.76953671387678,-3.4726646566023547,8.422150327669469,-10.616878280354992,133.17356608875752,0.10127407553975568,-31.473940227472188,-26.417467515779222,0.2024771988221405,0.6941473565795733,0.8999493292894674,0.31092901376061755,0.16644078286581507,0.595045602355719,0.3781419724787649
110,NSGA-II,2,-12.214139533660932,13.896254284559921,-17.143434758754154,-27.55053502841833,131.51122289587946,1.9401324816047114,-31.440769668584203,-15.321459009450468,0.18633979970720976,0.6952494811210886,0.8633418783013125,0.3536866256920794,0.22236840547228776,0.6273204005855805,0.29262674861584115
111,NSGA-II,2,-6.5066863803124075,10.578671801102889,-16.8040238482754,-34.76717704073167,164.33414786311604,0.1856862090506381,-31.412368995218536,-6.410102415144092,0.1968849829304446,0.7096840098238002,0.8874344661561088,0.3601767350417524,0.1323373809781407,0.6062300341391108,0.2796465299164952
112,NSGA-II,2,-12.092604274862852,11.048147176298066,-15.721534279728779,-26.591439245750188,153.8349892409454,1.85220524261313,-32.915028990751004,-15.313629342956407,0.1879857304195378,0.7011632716613758,0.867146424589383,0.35095216351567143,0.2877882292815111,0.6240285391609244,0.29809567296865713
113,NSGA-II,2,-5.473445528431708,10.635502831053843,-16.794171217344363,-35.30067103645526,132.93416705902524,0.10445490673204137,-31.412368995218536,-6.394305092995785,0.19404865606266247,0.7093978209004458,0.8810190827959693,0.36299294378066754,0.13760105494177402,0.611902687874675,0.2740141124386649
114,NSGA-II,2,-12.24362144580307,12.965309214564629,-15.469194211157692,-31.444765904467822,155.39410401454538,-0.0378043817608934,-31.440872700311218,-4.7252529659046045,0.18921439346355223,0.6997733094669998,0.8699756168159024,0.35570693558786215,0.1724376852673244,0.6215712130728955,0.2885861288242757
115,NSGA-II,2,-12.224274755832186,13.634918994924407,-11.86339210614576,-29.359611386461086,153.73261856268974,-0.009643396772268442,-31.715422611433965,-4.566311990223201,0.1882267844532446,0.7005928784314812,0.8677022172456273,0.3560634364997477,0.16982653235386355,0.6235464310935108,0.2878731270005046
116,NSGA-II,2,14.961965191700292,-2.3794436923716584,10.201200952773238,-10.857849700041678,131.49737654347652,-0.17862843179925098,-30.712401893535674,-26.417467515779222,0.2032462485114005,0.6947082333842847,0.9016568050237306,0.3101414236763402,0.15853206826444258,0.593507502977199,0.37971715264731964
117,NSGA-II,2,14.89432562292383,-2.0177654594227636,8.25969448157841,-10.825051201125317,130.7549665225819,0.10268337739899844,-30.726751445558296,-26.587303384025105,0.20398062102431974,0.6916485352164939,0.903284276458568,0.3102824970283462,0.1525637608899813,0.5920387579513605,0.3794350059433076
118,NSGA-II,2,-13.972585365175394,-13.58977995162821,-14.952457436033058,-25.528076582806932,131.5343654764955,6.6605310999624745,-18.903099728369277,-27.088419078880392,0.3127975733980985,0.8895073551329596,1.1185661775650086,0.44604556787326427,0.11504451848045379,0.374404853203803,0.10790886425347146
119,NSGA-II,2,14.995741467067125,-8.091658805926032,12.687527340319992,-11.232833706650062,130.99607807254856,-0.9596837653941998,-30.171355027444392,-16.266106876125022,0.23488551251192336,0.7377095108569759,0.9692997730566602,0.3481794763230119,0.14026413703165114,0.5302289749761533,0.30364104735397623
120,NSGA-II,2,-12.987259923417934,10.456087959484474,-13.352900413671117,-28.71345628983295,144.75477187238107,-0.00845237170295534,-31.608580667938856,-4.362418157888246,0.18844433639551406,0.6970867353582104,0.8682035162230426,0.35138860590957843,0.21763141230360605,0.6231113272089719,0.29722278818084313
121,NSGA-II,2,14.992311462433475,-6.050622918096579,11.792094438885268,-10.773367575900028,133.76214851221772,-1.0718188668953739,-30.172380349016574,-16.03630045647362,0.2411578150305556,0.7420616417130927,0.9821564336307239,0.34598172088754797,0.13578342058792625,0.5176843699388888,0.30803655822490406
122,NSGA-II,2,-12.224274755832186,13.634918994924407,-11.85790294542886,-29.359611386461086,154.11914610768713,-0.08691201973660073,-31.714725805942866,-5.723303762200143,0.18781261458308784,0.6977648721694528,0.8667470555660118,0.3547333054494296,0.17392359685840453,0.6243747708338243,0.2905333891011408
123,NSGA-II,2,-13.316581881138857,14.241333601464675,-17.143434758754154,-27.55053502841833,153.76013095237022,1.9391753250709998,-31.440769668584203,-15.330719865709884,0.18626061103487057,0.6959125104426512,0.8631584119612583,0.3528482077657901,0.2563225078377884,0.6274787779302589,0.29430358446841975
124,NSGA-II,2,-14.583095244283546,-8.363167411580257,-15.248363240219598,-24.904448831708468,131.41735829832598,6.661959451126534,-19.806614336106367,-27.30966501701263,0.32127412766104746,0.9123052842290414,1.1336209730964704,0.4571970831587718,0.1089208466549393,0.3574517446779051,0.08560583368245644
125,NSGA-II,2,14.778634365542274,-8.610707291721026,10.746169980882724,-12.147665045118966,131.1890023676621,-0.9553545427446463,-30.216732413661795,-15.766637845748441,0.24411938083913098,0.7460210138720033,0.988168772708652,0.3505439511740435,0.13210563052845445,0.511761238321738,0.29891209765191296
126,NSGA-II,2,-12.069947184075833,10.51944698593128,-4.4583636268105185,-33.04962175875332,131.00070693634237,-0.2103270309068757,-32.14831485319573,-5.695219014377423,0.19202376874316351,0.7021471255682388,0.8764103348162054,0.3502847475785934,0.22069623645785985,0.615952462513673,0.2994305048428132
127,NSGA-II,2,-13.709855279721863,10.828291518781477,-9.383595563418462,-28.55598283673976,142.3225578305951,0.479401352560605,-30.98245560475944,-6.7480553386217785,0.19159889291861398,0.7119143627412118,0.8754402159339353,0.3530619715612743,0.16784892061661139,0.616802214162772,0.29387605687745144
128,NSGA-II,2,-5.536325986494138,14.479271365355377,-19.067445908561854,-40.380375892493205,143.8501482059191,4.4716345633554555,-29.76001428935701,-32.630481175685276,0.1885738146695944,0.7019524553091134,0.8685017321101767,0.35044060817673234,0.2483066859529922,0.6228523706608112,0.2991187836465353
129,NSGA-II,2,14.995741467067125,-8.091658805926032,13.802146333986627,-10.94767026975518,130.96226816137948,-0.9596837653941998,-30.171355027444392,-16.079604333882866,0.23344233861575986,0.7375964280523113,0.9663174191035983,0.34953220415491093,0.14092937342430908,0.5331153227684803,0.30093559169017814
130,NSGA-II,2,-8.396966468759679,7.938255244878175,-11.857763081678128,-43.873948982568365,141.55886713399076,-0.0861722173024799,-31.651184577980903,-5.712447174582837,0.19411859214120547,0.7017543161123458,0.881177830273108,0.35158762319349174,0.20157649733916796,0.6117628157175891,0.2968247536130165
131,NSGA-II,2,14.89432562292383,3.8438191558701855,7.754257988329053,-10.84648061994953,136.9100594154934,0.11671233515585497,-30.726751445558296,-26.052108165962714,0.22175407910561634,0.7086857784407451,0.9418154364961665,0.31990976552536776,0.14856477759267261,0.5564918417887673,0.3601804689492645
132,NSGA-II,2,-14.594321105048655,-8.363167411580257,-15.248363240219598,-24.89260585744346,131.53701480447623,6.6605310999624745,-19.828488653909005,-27.088799885537856,0.3216049520609639,0.9118579802579795,1.134204482553237,0.457305855914775,0.10965901949165442,0.3567900958780722,0.08538828817044997
133,NSGA-II,2,-12.251415272428034,14.628170576420912,-9.629055269631898,-28.226621742655723,156.2355817229698,0.015093473121916445,-31.25768861832538,-4.930598833883325,0.19242247405570584,0.7089614447221588,0.8773197229190864,0.3589879753168118,0.1472925108298134,0.6151550518885883,0.2820240493663764
134,NSGA-II,2,-8.195505612928034,8.158925160875317,-11.86325224239503,-43.873948982568365,141.7259386061197,-0.008903594338147608,-31.651881383472,-4.5554554026058955,0.19109363822408,0.6996970751697745,0.874285166805614,0.35029382393129727,0.20582951575539207,0.61781272355184,0.29941235213740547
135,NSGA-II,2,-12.901088172516543,12.51537802013133,-11.86339210614576,-29.37015402751194,163.0270338786347,-0.06607653608533326,-31.701418076178246,-3.4147378366999783,0.189430531478466,0.701355829328363,0.8704723579263535,0.35466029880256134,0.16526726854784765,0.621138937043068,0.29067940239487733
136,NSGA-II,2,-12.099759757314349,11.048147176298066,-17.10226439907379,-26.933471338496485,153.92382986201807,1.8526198357875936,-32.473314486405144,-15.682537573061213,0.1870873758839336,0.6990235372384049,0.8650719643681295,0.3520486383515526,0.27817338112173456,0.6258252482321328,0.2959027232968948
137,NSGA-II,2,-14.713646033897477,-8.434450813385794,-14.834482022747,-24.899000464703803,131.41735829832598,6.661959451126534,-19.806614336106367,-26.979296622809535,0.32145268924288267,0.9091793954919517,1.1339359580556267,0.4565935421406549,0.11055030009540519,0.35709462151423466,0.08681291571869021
138,NSGA-II,2,14.972112742244258,0.9829357079347116,7.08656633033259,-10.930021051356558,130.92232938696375,0.6118461225825086,-29.802587704322708,-25.669617625131178,0.22596278547830262,0.7233318681977063,0.9507108613628067,0.324019188646936,0.14324074355684788,0.5480744290433948,0.35196162270612796
139,NSGA-II,2,-8.540964169190499,13.60430264377623,-12.021694000443834,-29.8948181563687,140.86428149955242,0.15558671688483194,-31.697596310609484,-6.244816533593214,0.19246822273849268,0.7081837580680607,0.8774240086491651,0.3630569251337569,0.1439663708529252,0.6150635545230146,0.27388614973248615
140,NSGA-II,2,-12.162268640236066,11.048147176298066,-15.84785111458794,-26.61901593291333,142.57784098623583,1.8528583832196674,-32.8775861684626,-14.126720330075525,0.18597351788050437,0.698526246037612,0.8624929399838689,0.3506315173978397,0.2902339358099668,0.6280529642389913,0.2987369652043206
141,NSGA-II,2,-13.972585365175394,-13.621480632989615,-14.61461751538282,-25.469657461511478,131.5343654764955,6.6605310999624745,-18.903099728369277,-27.088419078880392,0.3133192150845155,0.8904223715142588,1.1194984860811836,0.4471501098647767,0.11215977505236557,0.373361569830969,0.10569978027044657
0,NSGA3,3,-13.767274278903814,10.017851166907473,-9.680849165388146,-32.50177645245206,167.0660009898244,1.4323545386075889,-33.871095218566325,-7.399829251411328,0.20671707649598914,0.7211992873140597,0.9093229414525874,0.35054429580091295,0.1755457906352443,0.5865658470080217,0.2989114083981741
1,NSGA3,3,-7.730357298990103,13.902997488276263,-11.630202989444259,-31.04828669433884,165.77984330137298,-0.2855036651682976,-31.661313836484858,-6.160507172933658,0.19603525573602687,0.7103511637204248,0.8855173545317572,0.3636701124658428,0.1277839368129323,0.6079294885279463,0.2726597750683144
2,NSGA3,3,-14.886821736654127,9.847111804052497,-19.222863589838745,-23.749796908518228,133.69563762389816,1.595341609856683,-31.759891385895433,-8.408878551231478,0.1838638014108661,0.6909638079923718,0.8575868048599764,0.34915561527007355,0.26825345883728796,0.6322723971782678,0.3016887694598529
3,NSGA3,3,13.7913717171797,5.568700024314613,16.92791408533011,-10.650334193236457,141.0273375381736,-0.6148310202815135,-30.21338074129174,-18.934931757407547,0.22102861221398706,0.7188657543872639,0.9402736265611094,0.3260004760285948,0.16499341703420742,0.5579427755720259,0.34799904794281045
4,NSGA3,3,14.847119388556916,-14.932842525337875,-11.562707253278756,-10.529267786927084,141.8909203293939,1.5749214537551348,-30.54148333314435,-26.259703934573572,0.22030275533065402,0.7112391472282199,0.9387284559646555,0.319400375059729,0.18859157293198178,0.559394489338692,0.361199249880542
5,NSGA3,3,-14.964181887995629,13.653620116687105,-19.809021535963026,-14.439679090375064,141.6740906588628,1.3050427312871795,-32.90012911495113,-8.186301588188797,0.18575786104324776,0.6935892965653364,0.8619927335261727,0.3597292598036548,0.1735064898885528,0.6284842779135045,0.28054148039269045
6,NSGA3,3,14.873917017485255,-14.456430576628257,-6.807688053510188,-12.475712754783101,133.60351887836214,1.5474317784962728,-29.71054245047413,-27.261630872399543,0.22276592098051928,0.7182395457405218,0.9439617276248234,0.3165490218991922,0.20613249824712954,0.5544681580389614,0.3669019562016156
7,NSGA3,3,-9.65277352556216,11.252955892126726,-6.684295194859705,-34.18621735122106,133.859078471749,-0.31249814567710893,-31.839862341956206,-3.421649607128013,0.18920225174983202,0.6992887502139681,0.8699476506152212,0.35165000564862614,0.17746728326192898,0.621595496500336,0.2966999887027477
8,NSGA3,3,-11.424565739377137,10.352680259390358,-15.442996069817225,-30.972590154870833,167.8712973181033,0.12435087625237082,-31.469508400545084,-4.776228785886385,0.19234158384104916,0.7035182257572226,0.8771353150174163,0.35449286580484585,0.15020381549483514,0.6153168323179017,0.2910142683903083
9,NSGA3,3,-11.372741131681444,10.405394484744985,-19.05795636820642,-33.2508073564294,131.96223246598402,1.0604633433093347,-31.32335944633984,-7.473166507706923,0.18463250877433968,0.6939727608435339,0.8593777116423068,0.35233915286339523,0.20573616746634438,0.6307349824513206,0.29532169427320953
10,NSGA3,3,-9.071985166552478,9.812243790841386,-12.564103282949361,-31.843024990739263,133.6595359745087,0.43010857272140623,-31.47886753181292,-4.99051122056116,0.1927970381716433,0.7103183665165159,0.8781732480685208,0.3554553298684935,0.14676655748289488,0.6144059236567134,0.28908934026301303
11,NSGA3,3,-11.448917029184564,9.617288348435771,-15.422519520666897,-31.257371566794156,134.97518888650015,1.4171103578862154,-34.588735143733054,-4.803632955732372,0.20027607205872244,0.7054121847719104,0.8950442669895701,0.34908653594722316,0.19256439355514235,0.5994478558825551,0.30182692810555367
12,NSGA3,3,-11.45248445252248,8.797409369141372,-15.481450227191232,-31.17562160437358,135.431311139592,0.2114905235845613,-31.672448250508392,-4.871572169036091,0.18735066886373403,0.6946938516104711,0.8656804551060274,0.3506939889786743,0.22226171957701749,0.625298662272532,0.29861202204265136
13,NSGA3,3,-8.089548759225536,10.405394484744985,-19.05795636820642,-33.2508073564294,131.96223246598402,1.0604633433093347,-31.32335944633984,-7.648098437624078,0.18972146026883102,0.7041611697167326,0.8711405599040186,0.35921385635518643,0.1513212699437446,0.620557079462338,0.28157228728962713
14,NSGA3,3,-13.197805645500166,9.617642028254894,-15.422519520666897,-31.133196584210612,143.70031649706283,1.4254169696743384,-34.413560997626675,-8.226943229159263,0.20171347846765358,0.7077723563236379,0.8982504576408661,0.34660003415627144,0.28734930960488153,0.5965730430646928,0.3067999316874571
15,NSGA3,3,-13.508426684713347,9.842279138601247,-19.14278717140069,-33.2508073564294,131.86553260156387,1.5860514530679928,-31.410234834073407,-7.473606511614552,0.18606135945273394,0.7002602414509371,0.8626966148554234,0.35280028012528664,0.18186311428811042,0.6278772810945321,0.29439943974942673
16,NSGA3,3,-13.167320938316045,13.300305247330243,-3.8189956038786947,-16.01018574069257,164.29324951522145,-0.31206771988545945,-31.450829655048803,-6.16443663671266,0.20098666382208846,0.7218367097905312,0.8966306687253803,0.36049349231495453,0.11604876439643708,0.5980266723558231,0.27901301537009093
17,NSGA3,3,14.955250668236824,-14.991796874204079,-7.436388282856814,-12.492031315470403,142.5051636849586,2.5915817018800675,-30.940397729350003,-27.456934247832194,0.21193299346481892,0.7294172154374803,0.9207236365943271,0.33735573562096227,0.19599648076533052,0.5761340130703622,0.32528852875807546
18,NSGA3,3,14.955885251953578,-14.999973947222099,-19.058944524263232,-12.677918264228241,133.0543131218158,1.5575691091201973,-28.67339568928828,-18.484314045532265,0.2405872978353637,0.7450146797737739,0.9809939912277289,0.33663510610049674,0.13621232918638995,0.5188254043292726,0.3267297877990065
19,NSGA3,3,-14.998922044419665,-14.390508217760443,11.267748789245536,-42.27708907164095,130.37513787154322,0.9454292382083282,-33.069176140414356,-1.2314567661254716,0.21042473271117673,0.7213464186704653,0.9174415335363532,0.3412039156878102,0.13547227550733162,0.5791505345776465,0.31759216862437956
20,NSGA3,3,-10.701581290702709,10.33643875594189,-19.25619456839889,-31.16296025979412,131.70644617419958,0.21655004047475124,-31.302922273103906,-4.653585881742466,0.1892111957922185,0.6987936435105304,0.8699682547064957,0.3574904593770213,0.15530439014114725,0.621577608415563,0.28501908124595743
