# t,mae
0.000000000000000000e+00 1.087962186304195944e+00
1.000000000000000000e+00 1.058395354504714447e+00
2.000000000000000000e+00 1.000787657481901016e+00
5.000000000000000000e+00 9.241097007487512061e-01
8.000000000000000000e+00 8.830237001308495204e-01
9.000000000000000000e+00 8.435266263120725361e-01
1.100000000000000000e+01 8.278847527227075620e-01
9.800000000000000000e+01 7.921103761087643358e-01
2.790000000000000000e+02 7.886939876745788780e-01
2.870000000000000000e+02 7.882551537099762307e-01
3.190000000000000000e+02 7.849827513791075573e-01
3.230000000000000000e+02 7.823879396230951633e-01
3.410000000000000000e+02 7.760045814507032791e-01
3.970000000000000000e+02 7.744920659507088523e-01
4.060000000000000000e+02 7.738698195913310540e-01
4.160000000000000000e+02 7.736492866175419536e-01
4.260000000000000000e+02 7.721451898849045481e-01
4.310000000000000000e+02 7.712413369001999142e-01
4.410000000000000000e+02 7.712303426759485880e-01
4.480000000000000000e+02 7.708888933651121267e-01
5.280000000000000000e+02 7.707414787526768452e-01
5.380000000000000000e+02 7.702417447249244598e-01
5.410000000000000000e+02 7.692499881659674577e-01
6.310000000000000000e+02 7.691721336305485934e-01
6.720000000000000000e+02 7.690957914126289596e-01
6.780000000000000000e+02 7.690767800728094405e-01
6.820000000000000000e+02 7.690224917461544463e-01
6.980000000000000000e+02 7.689858801357724039e-01
7.520000000000000000e+02 7.688938306911959897e-01
7.650000000000000000e+02 7.688809016142498232e-01
7.660000000000000000e+02 7.688737874517139748e-01
7.740000000000000000e+02 7.688490187151878485e-01
7.770000000000000000e+02 7.688321840715288680e-01
7.950000000000000000e+02 7.688275187288359236e-01
8.030000000000000000e+02 7.688000781864460231e-01
8.090000000000000000e+02 7.687863870885667250e-01
8.250000000000000000e+02 7.687652586279116740e-01
8.310000000000000000e+02 7.687231577653048653e-01
8.430000000000000000e+02 7.687012732163108764e-01
8.600000000000000000e+02 7.686610628859629202e-01
8.670000000000000000e+02 7.686536141303783598e-01
8.880000000000000000e+02 7.686339179572145852e-01
8.920000000000000000e+02 7.686163823286094043e-01
9.100000000000000000e+02 7.685538758625615197e-01
9.200000000000000000e+02 7.685214024327226001e-01
9.260000000000000000e+02 7.685087582383476335e-01
9.320000000000000000e+02 7.685016414843426347e-01
9.620000000000000000e+02 7.684874532229027944e-01
9.700000000000000000e+02 7.684829514028725939e-01
9.730000000000000000e+02 7.684624494394374228e-01
9.830000000000000000e+02 7.684580026141549780e-01
9.890000000000000000e+02 7.684421852929412822e-01
9.920000000000000000e+02 7.684252313166399784e-01
1.001000000000000000e+03 7.684238292629118616e-01
1.005000000000000000e+03 7.683922987382015846e-01
1.007000000000000000e+03 7.683768931720335038e-01
1.011000000000000000e+03 7.683553077359871475e-01
1.013000000000000000e+03 7.683338849954797212e-01
1.020000000000000000e+03 7.682557400848105678e-01
1.036000000000000000e+03 7.682523096806912477e-01
1.040000000000000000e+03 7.681817007926782237e-01
1.050000000000000000e+03 7.680891186757632383e-01
1.073000000000000000e+03 7.680730396017709793e-01
1.096000000000000000e+03 7.680533374551768988e-01
1.098000000000000000e+03 7.680401055536770771e-01
1.118000000000000000e+03 7.680168389165895615e-01
1.119000000000000000e+03 7.679962298916703789e-01
1.140000000000000000e+03 7.679808750391944328e-01
1.141000000000000000e+03 7.679446073724828237e-01
1.164000000000000000e+03 7.679385756977065158e-01
1.188000000000000000e+03 7.679316786767442782e-01
1.196000000000000000e+03 7.679283961546041759e-01
1.204000000000000000e+03 7.679108187166965305e-01
1.216000000000000000e+03 7.679024967019201231e-01
1.230000000000000000e+03 7.678985290697305510e-01
1.246000000000000000e+03 7.678921531657726396e-01
1.255000000000000000e+03 7.678867507672745285e-01
1.256000000000000000e+03 7.678796864939488875e-01
1.283000000000000000e+03 7.678681565768818995e-01
1.292000000000000000e+03 7.678641675336539407e-01
1.329000000000000000e+03 7.678624276483724254e-01
1.341000000000000000e+03 7.678613769983598791e-01
1.372000000000000000e+03 7.678605425441045185e-01
1.439000000000000000e+03 7.678573012211304949e-01
1.540000000000000000e+03 7.678570786417066030e-01
1.559000000000000000e+03 7.678563054719758085e-01
1.573000000000000000e+03 7.678531246853108616e-01
1.775000000000000000e+03 7.678528061192555487e-01
1.808000000000000000e+03 7.678501385930950329e-01
1.854000000000000000e+03 7.678490566222925251e-01
1.887000000000000000e+03 7.678483405800912154e-01
1.900000000000000000e+03 7.678469131862617481e-01
1.918000000000000000e+03 7.678457099447489886e-01
1.937000000000000000e+03 7.678453036539327758e-01
2.029000000000000000e+03 7.678450187613347078e-01
2.050000000000000000e+03 7.678443908663131756e-01
