# t,rmse
0.000000000000000000e+00 1.256614127176546303e+00
1.000000000000000000e+00 1.105538727023362755e+00
5.000000000000000000e+00 1.056624146800172692e+00
2.900000000000000000e+01 1.041694910416699704e+00
4.900000000000000000e+01 1.005228341606619447e+00
6.000000000000000000e+01 9.540077189860927120e-01
1.760000000000000000e+02 9.467531934523327752e-01
1.960000000000000000e+02 9.401591485551672456e-01
2.940000000000000000e+02 9.256574285953687031e-01
3.000000000000000000e+02 9.227429526723895936e-01
3.340000000000000000e+02 9.190034969954113953e-01
3.350000000000000000e+02 9.149409677084241466e-01
3.430000000000000000e+02 9.090201373064588086e-01
3.640000000000000000e+02 9.076693613366637603e-01
3.720000000000000000e+02 9.036255945386073574e-01
3.880000000000000000e+02 9.016995023344714921e-01
4.020000000000000000e+02 9.008975810504378234e-01
4.120000000000000000e+02 8.960173622930069914e-01
4.310000000000000000e+02 8.947923159109149038e-01
4.330000000000000000e+02 8.930455978379312487e-01
4.360000000000000000e+02 8.898192010121198647e-01
4.480000000000000000e+02 8.874222461712080179e-01
4.610000000000000000e+02 8.856267389657485056e-01
4.660000000000000000e+02 8.834697675556958396e-01
4.680000000000000000e+02 8.785484017009973501e-01
4.830000000000000000e+02 8.779144652104626800e-01
4.900000000000000000e+02 8.745102742608392710e-01
5.150000000000000000e+02 8.721040061992089143e-01
5.620000000000000000e+02 8.706097015976369535e-01
5.780000000000000000e+02 8.689603503411509333e-01
5.850000000000000000e+02 8.666474400320741678e-01
5.890000000000000000e+02 8.608057357703541301e-01
6.400000000000000000e+02 8.606167470002904496e-01
6.470000000000000000e+02 8.597823394857740942e-01
6.520000000000000000e+02 8.591735274208807116e-01
6.610000000000000000e+02 8.583517696728795165e-01
6.790000000000000000e+02 8.568580939852377121e-01
6.810000000000000000e+02 8.563036611341237059e-01
6.950000000000000000e+02 8.544932233132046528e-01
7.040000000000000000e+02 8.540051315148378119e-01
7.130000000000000000e+02 8.537650556555171910e-01
7.520000000000000000e+02 8.533225207123924516e-01
7.650000000000000000e+02 8.525405599558791847e-01
7.700000000000000000e+02 8.500597896862340797e-01
7.990000000000000000e+02 8.491831260308319029e-01
8.320000000000000000e+02 8.480248363210883822e-01
8.670000000000000000e+02 8.480163377128476787e-01
8.740000000000000000e+02 8.474269941625980351e-01
8.840000000000000000e+02 8.471023838566862363e-01
8.880000000000000000e+02 8.465738578668443592e-01
8.910000000000000000e+02 8.460257488087671307e-01
9.070000000000000000e+02 8.458992391346533690e-01
9.160000000000000000e+02 8.457641153076141949e-01
9.200000000000000000e+02 8.444489377423556320e-01
9.990000000000000000e+02 8.441521318329791024e-01
1.118000000000000000e+03 8.440773308125733010e-01
1.155000000000000000e+03 8.440627587909185214e-01
1.160000000000000000e+03 8.440455824594104151e-01
1.162000000000000000e+03 8.440261441560327205e-01
1.174000000000000000e+03 8.440049989771540861e-01
1.182000000000000000e+03 8.439988823754477343e-01
1.195000000000000000e+03 8.439800730931625861e-01
1.200000000000000000e+03 8.439727188972930838e-01
1.231000000000000000e+03 8.439662845041829842e-01
1.240000000000000000e+03 8.439627907507611937e-01
1.262000000000000000e+03 8.439513897362213024e-01
1.328000000000000000e+03 8.439417375572889624e-01
1.373000000000000000e+03 8.439395046168804981e-01
1.413000000000000000e+03 8.439376626499066614e-01
1.669000000000000000e+03 8.439373461197758886e-01
1.768000000000000000e+03 8.439371920416696149e-01
1.798000000000000000e+03 8.439341059294669378e-01
2.047000000000000000e+03 8.439339822847797823e-01
