,sample_rotation_angle1,sample_rotation_angle2,src_pos_x,src_pos_y,src_pos_z,det_pos_x,det_pos_y,det_pos_z,DZNCC,MAE,RMSE,DSSIM,MAPE,ZNCC,SSIM,Optimiser,Optimiser_code
0,-4.999973937186291,2.9426523853971016,7.521376110557796,-50.49942840083728,130.0003023071165,1.5928407021448419,-10.507583307414643,-11.218150699038029,0.25831986344299873,0.8283002668860039,1.0165035434133987,0.4299561443383939,0.16431430839579228,0.48336027311400254,0.14008771132321218,CMA-ES,1
1,-4.999836410873495,4.99944065886694,16.973381871328357,-50.06707118763541,130.0000670121017,-0.6301546472643436,-10.500382550235377,-15.360447933872585,0.2599593574726098,0.8074180995558858,1.0197241930494931,0.4215679170225131,0.13623088771622413,0.4800812850547804,0.15686416595497377,CMA-ES,1
2,-4.999988711330304,4.99992195242964,-19.999829533484178,-50.497747771248875,130.0003440304413,1.091760242236828,-30.833317332528246,-7.9764789162817875,0.18962269231254275,0.7031275156725844,0.8709137553455975,0.35111247798130885,0.2360183071310665,0.6207546153749145,0.2977750440373823,CMA-ES,1
3,4.9997345986656425,4.999826353584869,-19.99656071985971,-50.499920633786786,130.00095356632252,13.155219899922308,-50.49997823002374,-12.45159016591223,0.2766750376822531,0.7980106999317995,1.0519981704969894,0.3717788332193928,1.5624023361951063,0.4466499246354938,0.2564423335612144,CMA-ES,1
4,-4.999659250960083,-4.9959855408940905,-10.13215666381526,-50.43349204440458,130.0410141362298,7.99690556626323,-12.703855796085547,-40.49969882375329,0.3468916433647894,0.9586728732884495,1.177950157459626,0.4778458378032898,0.11158148567503849,0.3062167132704212,0.04430832439342036,CMA-ES,1
