1.462712367957746551e+02 6.454156068383065659e-03 1.467866933115305699e+02 9.964067935943603516e-01 9.997237953755627737e-01
1.462684492370892144e+02 4.752953420206318391e-03 1.467836867782838794e+02 9.963890910148620605e-01 9.997295189861460374e-01
1.462695679284037453e+02 7.397688723592477089e-03 1.467849101888710095e+02 9.963960647583007812e-01 9.997192599815475367e-01
1.462706407717136017e+02 4.479147093923052658e-03 1.467859416839921209e+02 9.964036345481872559e-01 9.997269450798696999e-01
1.462697788292253449e+02 7.632212867280441237e-03 1.467851260837985023e+02 9.963973760604858398e-01 9.997189975218647717e-01
1.462694028755868487e+02 7.599725189437966932e-03 1.467847342742508658e+02 9.963952302932739258e-01 9.997246844664023913e-01
1.462698155076291187e+02 7.611679021898187791e-03 1.467851820565056187e+02 9.963977336883544922e-01 9.997190649433654874e-01
1.462695862676056322e+02 7.397501338570089402e-03 1.467849101888710095e+02 9.963960647583007812e-01 9.997192608973920480e-01
1.462701181044600958e+02 7.115497725848518584e-03 1.467854779118887905e+02 9.963998794555664062e-01 9.997203580913893717e-01
1.462697788292253449e+02 7.632212867280441237e-03 1.467851260837985023e+02 9.963973760604858398e-01 9.997189975218647717e-01
1.462697971684272318e+02 7.588812258107924258e-03 1.467851500721041589e+02 9.963973760604858398e-01 9.997191041398979516e-01
1.462684492370892144e+02 4.752953420206318391e-03 1.467836867782838794e+02 9.963890910148620605e-01 9.997295189861460374e-01
1.462706407717136017e+02 4.479147093923052658e-03 1.467859416839921209e+02 9.964036345481872559e-01 9.997269450798696999e-01
