# t,sample_rotation_angle1,sample_rotation_angle2,source_pos_x,source_pos_y,source_pos_z,detector_pos_x,detector_pos_y,det_position_z
0.000000000000000000e+00 -3.136816403930426489e+00 2.491237255426904884e+00 -3.303546097042613927e-01 -3.994150970203561712e+01 1.575887947773559290e+02 1.230110184725082156e+00 -1.208696886106127089e+01 -2.656580536984519014e+01
1.300000000000000000e+01 -1.939785570239418444e-01 3.471123508649328837e+00 -4.046792787789335932e+00 -3.364682195612189730e+01 1.543164454752680683e+02 -7.338851731801465661e-02 -3.117768500756450223e+01 -1.549235905487809362e+01
3.200000000000000000e+02 -4.998303424413229834e+00 -2.294120704820889589e+00 4.580497468786759896e+00 -4.225302599281491922e+01 1.300546595769589828e+02 1.159161012415652836e+00 -1.050072101885928966e+01 -1.035775396559775530e+01
3.240000000000000000e+02 -4.283367093175017182e+00 -3.713525948342130345e+00 5.018629265626657343e+00 -4.280051838008208165e+01 1.306831916419788229e+02 1.721781416426076294e+00 -1.243893191613094196e+01 -3.871231671625870341e+00
3.640000000000000000e+02 -4.465436401780191744e+00 -4.985290551929955960e+00 2.994191168942266223e-01 -4.265643793326851352e+01 1.300320216167975502e+02 2.312025635330744233e+00 -1.162651848685300493e+01 -1.657754815927755843e+01
3.880000000000000000e+02 -4.915645128627570415e+00 -3.561655920744776438e+00 9.313282863437561954e-01 -4.577353814676953903e+01 1.324259416268216398e+02 1.286659903566311325e+00 -1.084692376392656143e+01 -1.447280203861338244e+01
4.050000000000000000e+02 -4.415863472191862371e+00 -4.966242210907643617e+00 -3.010114120111634595e+00 -4.970268748617098709e+01 1.382214728009307692e+02 2.622134116464851950e+00 -1.075947312077928331e+01 -1.628456230580420794e+01
4.080000000000000000e+02 -4.749323366996426543e+00 -4.637990481527266340e+00 -2.595659456221287797e+00 -5.030281535681039173e+01 1.304811896903541140e+02 1.917395491419880971e+00 -1.110371091593281889e+01 -1.014721453668473394e+01
4.330000000000000000e+02 -4.882374940076824821e+00 -4.999898378608756744e+00 -2.737298474508295776e+00 -5.017822411443788155e+01 1.338300798844201438e+02 1.665052444992102254e+00 -1.205979734420951033e+01 -4.813894068497797107e+00
4.480000000000000000e+02 -4.959797168609569873e+00 -2.669474999325839981e+00 -3.754021872681647221e+00 -5.046223930975484961e+01 1.303534629964150326e+02 2.379754037075104023e+00 -1.194211985549079280e+01 -8.388799454125273058e+00
4.520000000000000000e+02 -4.994680008169622099e+00 -1.720461719785910226e+00 -1.314356407441656494e+00 -4.954912153647322270e+01 1.325866025887273736e+02 2.323236593716173193e+00 -1.080620462927344683e+01 -9.050893576326830114e+00
4.940000000000000000e+02 -4.897396546710485410e+00 -2.282565574470506675e+00 -2.189513363625691600e+00 -5.047785072895542413e+01 1.300961004600831075e+02 2.049636053317517081e+00 -1.070417373058717203e+01 -9.074252649005432048e+00
6.740000000000000000e+02 -4.994496785285610585e+00 -2.338723791893579484e+00 -3.319104674476321293e+00 -5.043954931046294377e+01 1.303878282914881481e+02 2.576028739804301804e+00 -1.052037177205449936e+01 -1.021845517259170855e+01
7.120000000000000000e+02 -4.990488629161569101e+00 -2.225015225090853033e+00 -3.874797836846703980e+00 -5.045054367663555439e+01 1.302402732877297069e+02 2.625359927896742995e+00 -1.060395843892161949e+01 -1.053499863958461802e+01
7.210000000000000000e+02 -4.982178559297148368e+00 -2.454865139090536275e+00 -4.184131291990229151e+00 -5.048697135148061932e+01 1.301823235598965596e+02 2.620437400407992001e+00 -1.054821019057208531e+01 -1.025959047026297988e+01
7.620000000000000000e+02 -4.997005643493262816e+00 -2.206899093717166860e+00 -3.840481991906800285e+00 -5.036862218154568893e+01 1.300736779689040929e+02 2.663207415264257527e+00 -1.057550259813509896e+01 -1.069813853095090472e+01
7.640000000000000000e+02 -4.998767892786124989e+00 -2.154072416614336571e+00 -3.664390284493147742e+00 -5.049516787812540031e+01 1.300591457644314630e+02 2.587916243121978876e+00 -1.056294414307890506e+01 -1.073634299260522873e+01
7.730000000000000000e+02 -4.984402037080434056e+00 -2.196438197486682231e+00 -3.270002559666280284e+00 -5.029100097431859240e+01 1.301088738814665930e+02 2.545606301438901653e+00 -1.050064293300387241e+01 -1.060445205384277045e+01
7.880000000000000000e+02 -4.999712639647324153e+00 -2.294145681429659689e+00 -3.943326805729784557e+00 -5.049992572866411678e+01 1.300200240126776521e+02 2.622268292721522620e+00 -1.050006427182404600e+01 -1.080349098533733887e+01
8.320000000000000000e+02 -4.971350801761374782e+00 -2.115946285024159934e+00 -3.288330264494252031e+00 -5.046376640449917517e+01 1.300498823731072946e+02 2.573356199085526708e+00 -1.050948748741306638e+01 -1.062561916299661391e+01
8.360000000000000000e+02 -4.997930801280993762e+00 -2.106629676429845777e+00 -3.307421331567435896e+00 -5.033226017860499013e+01 1.300047897544918385e+02 2.588460657575694768e+00 -1.050018139277832141e+01 -1.067743445527121438e+01
8.370000000000000000e+02 -4.993082124123774612e+00 -1.870996347170380547e+00 -3.118798195753118563e+00 -5.045205586978202916e+01 1.300100046443059512e+02 2.569682892651432127e+00 -1.050329340891217456e+01 -1.059585237607118025e+01
8.780000000000000000e+02 -4.999397618996320958e+00 -1.655220869359074198e+00 -2.643890719626361463e+00 -5.049114349546201197e+01 1.300066614763524626e+02 2.527658127522429243e+00 -1.050001498670457778e+01 -1.092335125615027636e+01
8.810000000000000000e+02 -4.999736100589815102e+00 -1.676642947878419276e+00 -2.904946793080704026e+00 -5.048903470690873974e+01 1.300044107235626143e+02 2.590740058630074394e+00 -1.050167926599782042e+01 -1.074511710722350166e+01
8.880000000000000000e+02 -4.967095207796465850e+00 -1.540461232212131160e+00 -2.307422347672408058e+00 -5.049777064410724137e+01 1.300013056525809247e+02 2.528150152296849473e+00 -1.050086462807341725e+01 -1.089026517946268235e+01
9.310000000000000000e+02 -4.999996441436656447e+00 -2.025457844971361165e+00 -3.143037232058274455e+00 -5.044559581272655890e+01 1.300004134119124899e+02 2.577315441225697779e+00 -1.050164490770870707e+01 -1.057607979113950591e+01
9.320000000000000000e+02 -4.999672508473284260e+00 -1.897022538616731202e+00 -2.997311383059551471e+00 -5.049874282729510355e+01 1.300001449184854323e+02 2.547291265065896315e+00 -1.050088499059754632e+01 -1.057539551064460248e+01
9.330000000000000000e+02 -4.999651771111023102e+00 -1.941301896793993453e+00 -3.064038726705034854e+00 -5.049129517860751548e+01 1.300036495015783089e+02 2.577350304494956834e+00 -1.050072471399765028e+01 -1.058511124645801260e+01
9.500000000000000000e+02 -4.993177982838858497e+00 -1.574905830390666228e+00 -2.355365785235008502e+00 -5.049725589974251250e+01 1.300064625698111627e+02 2.533422901056553211e+00 -1.050103940962229920e+01 -1.075576100601949570e+01
9.520000000000000000e+02 -4.999859847614620989e+00 -1.690844960356295834e+00 -2.718932458405038055e+00 -5.049637399052465270e+01 1.300001093724688985e+02 2.554188458840544573e+00 -1.050241515173651763e+01 -1.068101331438731805e+01
9.560000000000000000e+02 -4.998654295752704257e+00 -1.511992385046994292e+00 -2.165572431171055801e+00 -5.049082146256866821e+01 1.300002649692855812e+02 2.489204146159958775e+00 -1.050512326821236186e+01 -1.070041118901962562e+01
9.610000000000000000e+02 -4.999999966776383253e+00 -1.582104994638176443e+00 -2.404027759484563820e+00 -5.049594552008768034e+01 1.300023466794953606e+02 2.538575099267001534e+00 -1.050012746946940467e+01 -1.082709342416005782e+01
1.018000000000000000e+03 -4.999565580464835790e+00 -1.635381903214189414e+00 -2.540512588341953037e+00 -5.048518461956567194e+01 1.300005808805532297e+02 2.535016216854311111e+00 -1.050351434025661668e+01 -1.080285093515531081e+01
1.055000000000000000e+03 -4.998942208922608543e+00 -1.600658620753929506e+00 -2.512624890519028042e+00 -5.049932863088049828e+01 1.300043606105248273e+02 2.537561574963193234e+00 -1.050100111879481091e+01 -1.072530638817382176e+01
