1.464037650381455364e+02 1.221874948849732689e-03 1.492466921488409071e+02 9.979460835456848145e-01 9.999003556604713072e-01
1.464630189994131513e+02 5.052368967652444143e-01 1.493588331263466102e+02 9.979771375656127930e-01 9.985479265952424965e-01
1.464015735035211208e+02 1.265889613655035717e-03 1.492443407283392389e+02 9.979319572448730469e-01 9.998998951110675826e-01
1.464065250880281610e+02 1.988859146930963551e-01 1.492698819339727265e+02 9.978235363960266113e-01 9.999897815441683990e-01
1.464010691754694733e+02 2.057355499360908890e-01 1.492658088449623506e+02 9.977763891220092773e-01 9.995380323659479593e-01
1.464038383949530555e+02 3.911712203600874460e-01 1.492884217340707380e+02 9.976536631584167480e-01 9.988391276481193293e-01
1.464462477992957758e+02 4.879171625196540019e-01 1.493404906903161873e+02 9.978734850883483887e-01 9.985716052351090166e-01
1.464012800762910729e+02 1.343753247569583475e-01 1.492583621960458515e+02 9.978306889533996582e-01 9.997283352016910207e-01
1.464026646860328640e+02 7.417675949582158701e-02 1.492534080421836507e+02 9.978837966918945312e-01 9.998530931774652908e-01
1.464589385269952970e+02 5.022457150558806704e-01 1.493545109899652346e+02 9.979509711265563965e-01 9.985483795054049816e-01
1.464027472124413123e+02 3.263351603147948143e-01 1.492804494304583329e+02 9.976968765258789062e-01 9.991017654729624775e-01
1.464367205839201915e+02 4.759369679179406010e-01 1.493298016852681087e+02 9.978162050247192383e-01 9.985911462998727783e-01
1.464038750733568008e+02 2.842610490947923285e-01 1.492770685419842494e+02 9.977370500564575195e-01 9.992795432928265331e-01
1.464205362382629119e+02 4.524581057059247069e-01 1.493113299098116613e+02 9.977209568023681641e-01 9.986401711698359440e-01
1.464300817928403831e+02 4.674046585097472173e-01 1.493223896685892953e+02 9.977763891220092773e-01 9.986090382919786679e-01
1.464128521126760631e+02 4.311146913817042181e-01 1.493015114275605413e+02 9.976842403411865234e-01 9.986995997305855299e-01
1.464020961707746551e+02 2.409218591227441086e-01 1.492705896021979015e+02 9.977574944496154785e-01 9.994178661464702129e-01
1.464023345803990708e+02 1.112496101585302988e-02 1.492460394170985580e+02 9.979300498962402344e-01 9.999220232154383270e-01
1.464066993104460153e+02 2.163704193512601126e-01 1.492725317410888124e+02 9.978080987930297852e-01 9.995255574523840281e-01
1.464244975058685441e+02 4.594230286989571255e-01 1.493160148827629428e+02 9.977431893348693848e-01 9.986260942209920222e-01
