# t,rmse
0.000000000000000000e+00 1.343597379230203614e+00
2.000000000000000000e+00 1.167247219877372899e+00
3.000000000000000000e+00 1.128391110916591389e+00
6.000000000000000000e+00 1.100281068047044286e+00
7.000000000000000000e+00 1.068736400474359582e+00
6.300000000000000000e+01 1.068247120225501723e+00
8.000000000000000000e+01 1.060963542678755367e+00
9.000000000000000000e+01 1.060888756749994055e+00
1.000000000000000000e+02 1.035869000300284171e+00
2.020000000000000000e+02 1.025220581351847349e+00
2.080000000000000000e+02 1.018676807568862808e+00
2.430000000000000000e+02 1.016063415339251597e+00
2.900000000000000000e+02 1.012330794053609484e+00
3.220000000000000000e+02 1.010645849113333217e+00
3.320000000000000000e+02 1.010275138164958397e+00
3.370000000000000000e+02 1.008989274377954493e+00
3.430000000000000000e+02 1.008313342004184765e+00
3.510000000000000000e+02 1.005832405392583784e+00
3.840000000000000000e+02 1.004075405136046095e+00
3.960000000000000000e+02 1.000475281611415523e+00
4.690000000000000000e+02 9.982106471437882655e-01
4.820000000000000000e+02 9.929117755635393783e-01
4.860000000000000000e+02 9.906783341005991339e-01
4.940000000000000000e+02 9.812374926719084067e-01
5.110000000000000000e+02 9.777355425315158444e-01
5.920000000000000000e+02 9.771009700282737853e-01
6.390000000000000000e+02 9.716466110453452210e-01
6.490000000000000000e+02 9.650538014881661075e-01
6.830000000000000000e+02 9.643930661740374166e-01
7.610000000000000000e+02 9.643589696879327766e-01
7.660000000000000000e+02 9.632647952629606047e-01
7.930000000000000000e+02 9.629076621829910643e-01
7.940000000000000000e+02 9.628072760873180869e-01
8.080000000000000000e+02 9.625893666619216305e-01
8.180000000000000000e+02 9.620067090601677195e-01
8.230000000000000000e+02 9.613836165292837244e-01
8.660000000000000000e+02 9.608487894070312230e-01
8.710000000000000000e+02 9.604633881134432283e-01
9.000000000000000000e+02 9.601320552415799625e-01
9.390000000000000000e+02 9.599895224320487142e-01
9.620000000000000000e+02 9.598718739354580309e-01
1.003000000000000000e+03 9.598101499791761304e-01
1.005000000000000000e+03 9.598006211254991316e-01
1.010000000000000000e+03 9.596982430402318798e-01
1.021000000000000000e+03 9.596001891809490258e-01
1.028000000000000000e+03 9.595708912059254247e-01
1.037000000000000000e+03 9.595609850997207646e-01
1.071000000000000000e+03 9.595378028924340663e-01
1.097000000000000000e+03 9.595270405433405925e-01
1.106000000000000000e+03 9.595255842998172691e-01
1.116000000000000000e+03 9.594962066076658802e-01
1.123000000000000000e+03 9.594934403287064262e-01
1.134000000000000000e+03 9.594898053799270077e-01
1.142000000000000000e+03 9.594751654901725324e-01
1.171000000000000000e+03 9.594750551793452820e-01
1.206000000000000000e+03 9.594695357654592360e-01
1.212000000000000000e+03 9.594666478687509104e-01
1.236000000000000000e+03 9.594651362280881557e-01
1.250000000000000000e+03 9.594633499920653952e-01
1.264000000000000000e+03 9.594608781542356413e-01
1.268000000000000000e+03 9.594608737937628806e-01
1.277000000000000000e+03 9.594573057092575796e-01
1.302000000000000000e+03 9.594547130999431239e-01
1.308000000000000000e+03 9.594516847099960888e-01
1.540000000000000000e+03 9.594511679023662865e-01
1.566000000000000000e+03 9.594511091097710498e-01
