# t,x,y,z,r,h,SDD
3.660000000000000000e+02 -7.134528215049922018e-02 2.496550008151336708e-01 5.350430675827502203e-01 1.741566714787029513e-02 2.605417487237717822e+01 1.332907525092749950e+02
3.980000000000000000e+02 -5.526876473340867901e-02 2.487498741481323494e-01 4.487236548995764407e-01 -7.147518661674623353e-03 2.605035997109000689e+01 1.333102669974880712e+02
4.000000000000000000e+02 -6.537798168465558390e-02 2.450448742300753990e-01 3.320805372445306825e-01 -3.998156888509656059e-02 2.610698069253363585e+01 1.331907319934564669e+02
4.140000000000000000e+02 -5.376233017706533168e-02 2.346736884873164841e-01 3.792871819576463244e-01 -2.102527606935549603e-02 2.607755397757938809e+01 1.331843588954885718e+02
4.260000000000000000e+02 -6.196709817814184673e-02 2.340125280312140288e-01 4.064181884810350587e-01 2.100194908985202058e-02 2.608260886306868898e+01 1.332711302843334806e+02
4.300000000000000000e+02 -6.725936639779135640e-02 2.430447521993691629e-01 3.378389320909762072e-01 -4.442191055144309453e-02 2.609435938746203121e+01 1.332600943774363031e+02
4.390000000000000000e+02 -6.951091524787564313e-02 2.425809960283563660e-01 3.761640009516365457e-01 1.724091601058045861e-02 2.609150007733627419e+01 1.332106658979924134e+02
4.490000000000000000e+02 -6.065392075994339993e-02 2.451405324423814591e-01 3.665714155626705884e-01 -5.318937188551411607e-03 2.609156771305913125e+01 1.332607943012211820e+02
4.770000000000000000e+02 -6.564798065362893731e-02 2.404648042418749410e-01 3.982762225916000043e-01 6.719342267918773648e-03 2.606579051772612132e+01 1.333049336815147115e+02
4.830000000000000000e+02 -6.234828662887288014e-02 2.426749253778378301e-01 3.783662330275783803e-01 -3.183135745426213942e-02 2.608205837814064765e+01 1.332732100610214445e+02
5.140000000000000000e+02 -6.477709342116112767e-02 2.417790442400042650e-01 4.234645648741423019e-01 -3.218599769121385443e-03 2.606511588298249293e+01 1.332755727504289496e+02
5.250000000000000000e+02 -6.286074966317517498e-02 2.420938843807793339e-01 3.811748396028603048e-01 -2.258998380849560478e-02 2.607618473613398891e+01 1.332478210755685950e+02
5.330000000000000000e+02 -6.255569613929208572e-02 2.410049453890756588e-01 4.091054277422111474e-01 -4.687320621098957016e-03 2.607477494200006163e+01 1.332400061877994233e+02
1.222000000000000000e+03 -7.157564276262902425e-02 2.418061900847198742e-01 3.235062931121361895e-01 -3.779388214690020814e-03 2.609168380758556083e+01 1.347105972898305595e+02
1.223000000000000000e+03 -6.571633329974672921e-02 2.327228165241900237e-01 4.643397907705263394e-01 -3.724947291369651303e-02 2.606951687072307422e+01 1.347307648687836377e+02
1.275000000000000000e+03 -6.849403523263709881e-02 2.476867838110347331e-01 4.055163139760282753e-01 -3.792828529572704610e-02 2.607438741959683171e+01 1.352066631834172767e+02
1.294000000000000000e+03 -6.449520833979921486e-02 2.441470140433272262e-01 4.180079404460581571e-01 -7.935210357091371930e-03 2.607651123152901107e+01 1.349418134297310985e+02
1.303000000000000000e+03 -6.301339893316242058e-02 2.409657812954283385e-01 4.564322847015445106e-01 -3.305379829474032471e-02 2.608410888417613194e+01 1.354820814501283905e+02
1.327000000000000000e+03 -6.880189277239577572e-02 2.399970559248314483e-01 4.611295671197690460e-01 9.009302022027314283e-03 2.606289702255190832e+01 1.356054111542124474e+02
1.333000000000000000e+03 -6.603673349624294975e-02 2.400437769582697833e-01 4.526023680030147878e-01 -2.067099538528925640e-03 2.607664091821590802e+01 1.355276532652630124e+02
