3.514440756478664412e+02 -5.976552089868861373e+01
3.523156919050210263e+02 -5.493476388480458183e+01
3.513325105535891453e+02 -1.681013101776987071e+02
3.514739831877657252e+02 -5.700554941532038811e+01
3.522141953807378627e+02 -9.941025593508122427e+00
3.518793781661408389e+02 -5.989441746315065274e+01
3.521434857592112735e+02 -3.644170007090536956e+01
3.522097563546344077e+02 -4.448663458576901064e+01
3.522141953807378627e+02 -5.803813741577428686e+01
3.522002292063102118e+02 -3.458194599566532901e+01
3.518793781661408389e+02 -5.185537517448660338e+01
3.522141953807378627e+02 -5.972383605951936403e+01
3.521782913697481945e+02 -8.990450434128838708e+00
3.522657167164465477e+02 -5.119313659219349688e+01
3.498265293135269758e+02 -5.903031333002466141e+01
3.523163185129039334e+02 -5.552362605671250151e+01
3.498265293135269758e+02 -6.003270916643233335e+01
3.513325105535891453e+02 -1.681013101776987071e+02
3.498265293135269758e+02 -5.903031333002466141e+01
3.518740854813202645e+02 -5.818406932758588113e+01
3.522666400938656466e+02 -5.734398850498565992e+01
3.518793781661408389e+02 -2.361340133638216088e+01
3.521782913697481945e+02 -4.332934717663511037e+01
3.522644307252357407e+02 -5.163894634622439384e+01
3.523094754719591606e+02 -8.209217992197103797e+00
3.513325105535891453e+02 -1.681013101776987071e+02
3.522002022540801818e+02 -3.454949680021837821e+01
3.523005636355898105e+02 -5.291937156397899855e+00
3.477054724963209651e+02 -5.917225793136118739e+01
3.521825831280021930e+02 -5.291937156397899855e+00
3.519748218529834389e+02 -8.105624060073379766e+00
3.523005636355898105e+02 -2.679329146767892134e+00
3.501735657994414055e+02 -1.846395523707631128e+02
3.523005636355898105e+02 -4.346414369797280131e-02
3.522963531845667262e+02 -2.631356065758035712e+00
3.518925004535332732e+02 -5.158082082498815168e+01
