5.775137405805807020e+02 -5.791330789454794825e+01
5.775021720823935993e+02 -5.728810067739783563e+01
5.778940351431649560e+02 -5.820866687231639247e+01
5.774889768636753615e+02 -5.811189090059946949e+01
5.779419521382886842e+02 -5.112727102783973265e+01
5.778980154796751094e+02 -5.692199595152175817e+01
5.778940351431649560e+02 -5.806596861078855198e+01
5.778570897444442380e+02 -5.782037100325372592e+01
5.778940351431649560e+02 -5.707367787187781971e+01
5.778776557673587604e+02 -5.811189090059946949e+01
