# t,ZNCC
0.000000000000000000e+00 4.813497872798795374e-01
2.000000000000000000e+00 4.845690414541484747e-01
8.000000000000000000e+00 4.861343840365339175e-01
1.800000000000000000e+01 4.881823351422823754e-01
2.300000000000000000e+01 4.901638470507452272e-01
3.200000000000000000e+01 4.924806488165381912e-01
3.400000000000000000e+01 4.927260599274987940e-01
6.900000000000000000e+01 4.927480306397156173e-01
1.020000000000000000e+02 4.927619410616908002e-01
1.120000000000000000e+02 4.927657296894615291e-01
1.260000000000000000e+02 4.927680932216804144e-01
1.410000000000000000e+02 4.927688823217264980e-01
1.470000000000000000e+02 4.927690886929579905e-01
1.770000000000000000e+02 4.927691875335259430e-01
1.840000000000000000e+02 4.927694750312412997e-01
1.900000000000000000e+02 4.927695762768404819e-01
1.930000000000000000e+02 4.927700284392021457e-01
2.170000000000000000e+02 4.927705231403960995e-01
2.380000000000000000e+02 4.927706427803836831e-01
